mID,mName,mSubType,mRarity
322245,+5 정련된 이크론 장갑,14,2
322246,+6 정련된 이크론 장갑,14,2
322247,+7 정련된 이크론 장갑,14,2
322248,+8 정련된 이크론 장갑,14,2
322249,+9 정련된 이크론 장갑,14,2
322250,+10 정련된 이크론 장갑,14,2
322251,+11 정련된 이크론 장갑,14,2
322252,+12 정련된 이크론 장갑,14,2
322253,+13 정련된 이크론 장갑,14,2
322260,+0 정련된 이크론 민첩 장갑,14,2
322261,+1 정련된 이크론 민첩 장갑,14,2
322262,+2 정련된 이크론 민첩 장갑,14,2
322263,+3 정련된 이크론 민첩 장갑,14,2
322264,+4 정련된 이크론 민첩 장갑,14,2
322265,+5 정련된 이크론 민첩 장갑,14,2
322266,+6 정련된 이크론 민첩 장갑,14,2
322267,+7 정련된 이크론 민첩 장갑,14,2
322268,+8 정련된 이크론 민첩 장갑,14,2
322269,+9 정련된 이크론 민첩 장갑,14,2
322270,+10 정련된 이크론 민첩 장갑,14,2
322271,+11 정련된 이크론 민첩 장갑,14,2
322272,+12 정련된 이크론 민첩 장갑,14,2
322273,+13 정련된 이크론 민첩 장갑,14,2
322280,+0 정련된 이크론 마법 장갑,14,2
322281,+1 정련된 이크론 마법 장갑,14,2
322282,+2 정련된 이크론 마법 장갑,14,2
322283,+3 정련된 이크론 마법 장갑,14,2
322284,+4 정련된 이크론 마법 장갑,14,2
322285,+5 정련된 이크론 마법 장갑,14,2
322286,+6 정련된 이크론 마법 장갑,14,2
322287,+7 정련된 이크론 마법 장갑,14,2
322288,+8 정련된 이크론 마법 장갑,14,2
322289,+9 정련된 이크론 마법 장갑,14,2
322290,+10 정련된 이크론 마법 장갑,14,2
322291,+11 정련된 이크론 마법 장갑,14,2
322292,+12 정련된 이크론 마법 장갑,14,2
322293,+13 정련된 이크론 마법 장갑,14,2
322300,+0 친위대의 장갑,14,2
322301,+1 친위대의 장갑,14,2
322302,+2 친위대의 장갑,14,2
322303,+3 친위대의 장갑,14,2
322304,+4 친위대의 장갑,14,2
322305,+5 친위대의 장갑,14,2
322306,+6 친위대의 장갑,14,2
322307,+7 친위대의 장갑,14,2
322308,+8 친위대의 장갑,14,2
322309,+9 친위대의 장갑,14,2
322310,+10 친위대의 장갑,14,2
322311,+11 친위대의 장갑,14,2
322312,+12 친위대의 장갑,14,2
322313,+13 친위대의 장갑,14,2
322320,+0 정복자의 용맹 장갑,14,2
322321,+1 정복자의 용맹 장갑,14,2
322322,+2 정복자의 용맹 장갑,14,2
322323,+3 정복자의 용맹 장갑,14,2
322324,+4 정복자의 용맹 장갑,14,2
322325,+5 정복자의 용맹 장갑,14,2
322326,+6 정복자의 용맹 장갑,14,2
322327,+7 정복자의 용맹 장갑,14,2
322328,+8 정복자의 용맹 장갑,14,2
322329,+9 정복자의 용맹 장갑,14,2
322330,+10 정복자의 용맹 장갑,14,2
322331,+11 정복자의 용맹 장갑,14,2
322332,+12 정복자의 용맹 장갑,14,2
322333,+13 정복자의 용맹 장갑,14,2
322340,+0 정복자의 활력 장갑,14,2
322341,+1 정복자의 활력 장갑,14,2
322342,+2 정복자의 활력 장갑,14,2
322343,+3 정복자의 활력 장갑,14,2
322344,+4 정복자의 활력 장갑,14,2
322345,+5 정복자의 활력 장갑,14,2
322346,+6 정복자의 활력 장갑,14,2
322347,+7 정복자의 활력 장갑,14,2
322348,+8 정복자의 활력 장갑,14,2
322349,+9 정복자의 활력 장갑,14,2
322350,+10 정복자의 활력 장갑,14,2
322351,+11 정복자의 활력 장갑,14,2
322352,+12 정복자의 활력 장갑,14,2
322353,+13 정복자의 활력 장갑,14,2
322360,+0 정복자의 마법 장갑,14,2
322361,+1 정복자의 마법 장갑,14,2
322362,+2 정복자의 마법 장갑,14,2
322363,+3 정복자의 마법 장갑,14,2
322364,+4 정복자의 마법 장갑,14,2
322365,+5 정복자의 마법 장갑,14,2
322366,+6 정복자의 마법 장갑,14,2
322367,+7 정복자의 마법 장갑,14,2
322368,+8 정복자의 마법 장갑,14,2
322369,+9 정복자의 마법 장갑,14,2
322370,+10 정복자의 마법 장갑,14,2
322371,+11 정복자의 마법 장갑,14,2
322372,+12 정복자의 마법 장갑,14,2
322373,+13 정복자의 마법 장갑,14,2
322380,+0 환영 군단병의 장갑,14,2
322381,+1 환영 군단병의 장갑,14,2
322382,+2 환영 군단병의 장갑,14,2
322383,+3 환영 군단병의 장갑,14,2
322384,+4 환영 군단병의 장갑,14,2
322385,+5 환영 군단병의 장갑,14,2
322386,+6 환영 군단병의 장갑,14,2
322387,+7 환영 군단병의 장갑,14,2
322388,+8 환영 군단병의 장갑,14,2
322389,+9 환영 군단병의 장갑,14,2
322390,+10 환영 군단병의 장갑,14,2
322391,+11 환영 군단병의 장갑,14,2
322392,+12 환영 군단병의 장갑,14,2
322393,+13 환영 군단병의 장갑,14,2
322400,+0 그림자 장갑,14,2
322401,+1 그림자 장갑,14,2
322402,+2 그림자 장갑,14,2
322403,+3 그림자 장갑,14,2
322404,+4 그림자 장갑,14,2
322405,+5 그림자 장갑,14,2
322406,+6 그림자 장갑,14,2
322407,+7 그림자 장갑,14,2
322408,+8 그림자 장갑,14,2
322409,+9 그림자 장갑,14,2
322410,+10 그림자 장갑,14,2
322411,+11 그림자 장갑,14,2
322412,+12 그림자 장갑,14,2
322413,+13 그림자 장갑,14,2
322420,+0 향상된 이크론 암살 장갑,14,2
322421,+1 향상된 이크론 암살 장갑,14,2
322422,+2 향상된 이크론 암살 장갑,14,2
322423,+3 향상된 이크론 암살 장갑,14,2
322424,+4 향상된 이크론 암살 장갑,14,2
322425,+5 향상된 이크론 암살 장갑,14,2
322426,+6 향상된 이크론 암살 장갑,14,2
322427,+7 향상된 이크론 암살 장갑,14,2
322428,+8 향상된 이크론 암살 장갑,14,2
322429,+9 향상된 이크론 암살 장갑,14,2
322430,+10 향상된 이크론 암살 장갑,14,2
322431,+11 향상된 이크론 암살 장갑,14,2
322432,+12 향상된 이크론 암살 장갑,14,2
322433,+13 향상된 이크론 암살 장갑,14,2
322440,+0 안정된 이크론 암살 장갑,14,2
322441,+1 안정된 이크론 암살 장갑,14,2
322442,+2 안정된 이크론 암살 장갑,14,2
322443,+3 안정된 이크론 암살 장갑,14,2
322444,+4 안정된 이크론 암살 장갑,14,2
322445,+5 안정된 이크론 암살 장갑,14,2
322446,+6 안정된 이크론 암살 장갑,14,2
322447,+7 안정된 이크론 암살 장갑,14,2
322448,+8 안정된 이크론 암살 장갑,14,2
322449,+9 안정된 이크론 암살 장갑,14,2
322450,+10 안정된 이크론 암살 장갑,14,2
322451,+11 안정된 이크론 암살 장갑,14,2
322452,+12 안정된 이크론 암살 장갑,14,2
322453,+13 안정된 이크론 암살 장갑,14,2
322460,+0 정련된 이크론 암살 장갑,14,2
322461,+1 정련된 이크론 암살 장갑,14,2
322462,+2 정련된 이크론 암살 장갑,14,2
322463,+3 정련된 이크론 암살 장갑,14,2
322464,+4 정련된 이크론 암살 장갑,14,2
322465,+5 정련된 이크론 암살 장갑,14,2
322466,+6 정련된 이크론 암살 장갑,14,2
322467,+7 정련된 이크론 암살 장갑,14,2
322468,+8 정련된 이크론 암살 장갑,14,2
322469,+9 정련된 이크론 암살 장갑,14,2
322470,+10 정련된 이크론 암살 장갑,14,2
322471,+11 정련된 이크론 암살 장갑,14,2
322472,+12 정련된 이크론 암살 장갑,14,2
322473,+13 정련된 이크론 암살 장갑,14,2
322480,+0 정복자의 일격 장갑,14,2
322481,+1 정복자의 일격 장갑,14,2
322482,+2 정복자의 일격 장갑,14,2
322483,+3 정복자의 일격 장갑,14,2
322484,+4 정복자의 일격 장갑,14,2
322485,+5 정복자의 일격 장갑,14,2
322486,+6 정복자의 일격 장갑,14,2
322487,+7 정복자의 일격 장갑,14,2
322488,+8 정복자의 일격 장갑,14,2
322489,+9 정복자의 일격 장갑,14,2
322490,+10 정복자의 일격 장갑,14,2
322491,+11 정복자의 일격 장갑,14,2
322492,+12 정복자의 일격 장갑,14,2
322493,+13 정복자의 일격 장갑,14,2
322500,+0 정예 엘테르 탐사대의 장갑,14,2
322501,+1 정예 엘테르 탐사대의 장갑,14,2
322502,+2 정예 엘테르 탐사대의 장갑,14,2
322503,+3 정예 엘테르 탐사대의 장갑,14,2
322504,+4 정예 엘테르 탐사대의 장갑,14,2
322505,+5 정예 엘테르 탐사대의 장갑,14,2
322506,+6 정예 엘테르 탐사대의 장갑,14,2
322507,+7 정예 엘테르 탐사대의 장갑,14,2
322508,+8 정예 엘테르 탐사대의 장갑,14,2
322509,+9 정예 엘테르 탐사대의 장갑,14,2
322510,+10 정예 엘테르 탐사대의 장갑,14,2
322511,+11 정예 엘테르 탐사대의 장갑,14,2
322512,+12 정예 엘테르 탐사대의 장갑,14,2
322513,+13 정예 엘테르 탐사대의 장갑,14,2
322520,+0 만월의 의식용 장갑,14,2
322521,+1 만월의 의식용 장갑,14,2
322522,+2 만월의 의식용 장갑,14,2
322523,+3 만월의 의식용 장갑,14,2
322524,+4 만월의 의식용 장갑,14,2
322525,+5 만월의 의식용 장갑,14,2
322526,+6 만월의 의식용 장갑,14,2
322527,+7 만월의 의식용 장갑,14,2
322528,+8 만월의 의식용 장갑,14,2
322529,+9 만월의 의식용 장갑,14,2
322530,+10 만월의 의식용 장갑,14,2
322531,+11 만월의 의식용 장갑,14,2
322532,+12 만월의 의식용 장갑,14,2
322533,+13 만월의 의식용 장갑,14,2
322540,+0 광기의 수호자 장갑,14,2
322541,+1 광기의 수호자 장갑,14,2
322542,+2 광기의 수호자 장갑,14,2
322543,+3 광기의 수호자 장갑,14,2
322544,+4 광기의 수호자 장갑,14,2
322545,+5 광기의 수호자 장갑,14,2
322546,+6 광기의 수호자 장갑,14,2
322547,+7 광기의 수호자 장갑,14,2
322548,+8 광기의 수호자 장갑,14,2
322549,+9 광기의 수호자 장갑,14,2
322550,+10 광기의 수호자 장갑,14,2
322551,+11 광기의 수호자 장갑,14,2
322552,+12 광기의 수호자 장갑,14,2
322553,+13 광기의 수호자 장갑,14,2
322560,+0 흑룡 토벌단의 장갑,14,2
322561,+1 흑룡 토벌단의 장갑,14,2
322562,+2 흑룡 토벌단의 장갑,14,2
322563,+3 흑룡 토벌단의 장갑,14,2
322564,+4 흑룡 토벌단의 장갑,14,2
322565,+5 흑룡 토벌단의 장갑,14,2
322566,+6 흑룡 토벌단의 장갑,14,2
322567,+7 흑룡 토벌단의 장갑,14,2
322568,+8 흑룡 토벌단의 장갑,14,2
322569,+9 흑룡 토벌단의 장갑,14,2
322570,+10 흑룡 토벌단의 장갑,14,2
322571,+11 흑룡 토벌단의 장갑,14,2
322572,+12 흑룡 토벌단의 장갑,14,2
322573,+13 흑룡 토벌단의 장갑,14,2
323000,+0 마력의 미스릴 장갑,14,3
323001,+1 마력의 미스릴 장갑,14,3
323002,+2 마력의 미스릴 장갑,14,3
323003,+3 마력의 미스릴 장갑,14,3
323004,+4 마력의 미스릴 장갑,14,3
323005,+5 마력의 미스릴 장갑,14,3
323006,+6 마력의 미스릴 장갑,14,3
323007,+7 마력의 미스릴 장갑,14,3
323008,+8 마력의 미스릴 장갑,14,3
323009,+9 마력의 미스릴 장갑,14,3
323010,+10 마력의 미스릴 장갑,14,3
323011,+11 마력의 미스릴 장갑,14,3
323012,+12 마력의 미스릴 장갑,14,3
323013,+13 마력의 미스릴 장갑,14,3
323020,+0 아벨루스 수호대의 장갑,14,3
323021,+1 아벨루스 수호대의 장갑,14,3
323022,+2 아벨루스 수호대의 장갑,14,3
323023,+3 아벨루스 수호대의 장갑,14,3
323024,+4 아벨루스 수호대의 장갑,14,3
323025,+5 아벨루스 수호대의 장갑,14,3
323026,+6 아벨루스 수호대의 장갑,14,3
323027,+7 아벨루스 수호대의 장갑,14,3
323028,+8 아벨루스 수호대의 장갑,14,3
323029,+9 아벨루스 수호대의 장갑,14,3
323030,+10 아벨루스 수호대의 장갑,14,3
323031,+11 아벨루스 수호대의 장갑,14,3
323032,+12 아벨루스 수호대의 장갑,14,3
323033,+13 아벨루스 수호대의 장갑,14,3
323040,+0 아레나 영웅의 장갑,14,3
323041,+1 아레나 영웅의 장갑,14,3
323042,+2 아레나 영웅의 장갑,14,3
323043,+3 아레나 영웅의 장갑,14,3
323044,+4 아레나 영웅의 장갑,14,3
323045,+5 아레나 영웅의 장갑,14,3
323046,+6 아레나 영웅의 장갑,14,3
323047,+7 아레나 영웅의 장갑,14,3
323048,+8 아레나 영웅의 장갑,14,3
323049,+9 아레나 영웅의 장갑,14,3
323050,+10 아레나 영웅의 장갑,14,3
323051,+11 아레나 영웅의 장갑,14,3
323052,+12 아레나 영웅의 장갑,14,3
323053,+13 아레나 영웅의 장갑,14,3
323060,+0 합성된 미스릴 장갑,14,3
323061,+1 합성된 미스릴 장갑,14,3
323062,+2 합성된 미스릴 장갑,14,3
323063,+3 합성된 미스릴 장갑,14,3
323064,+4 합성된 미스릴 장갑,14,3
323065,+5 합성된 미스릴 장갑,14,3
323066,+6 합성된 미스릴 장갑,14,3
323067,+7 합성된 미스릴 장갑,14,3
323068,+8 합성된 미스릴 장갑,14,3
323069,+9 합성된 미스릴 장갑,14,3
323070,+10 합성된 미스릴 장갑,14,3
323071,+11 합성된 미스릴 장갑,14,3
323072,+12 합성된 미스릴 장갑,14,3
323073,+13 합성된 미스릴 장갑,14,3
323080,+0 기사단의 장갑,14,3
323081,+1 기사단의 장갑,14,3
323082,+2 기사단의 장갑,14,3
323083,+3 기사단의 장갑,14,3
323084,+4 기사단의 장갑,14,3
323085,+5 기사단의 장갑,14,3
323086,+6 기사단의 장갑,14,3
323087,+7 기사단의 장갑,14,3
323088,+8 기사단의 장갑,14,3
323089,+9 기사단의 장갑,14,3
323090,+10 기사단의 장갑,14,3
323091,+11 기사단의 장갑,14,3
323092,+12 기사단의 장갑,14,3
323093,+13 기사단의 장갑,14,3
323100,+0 다크엘프 사슬 장갑,14,3
323101,+1 다크엘프 사슬 장갑,14,3
323102,+2 다크엘프 사슬 장갑,14,3
323103,+3 다크엘프 사슬 장갑,14,3
323104,+4 다크엘프 사슬 장갑,14,3
323105,+5 다크엘프 사슬 장갑,14,3
323106,+6 다크엘프 사슬 장갑,14,3
323107,+7 다크엘프 사슬 장갑,14,3
323108,+8 다크엘프 사슬 장갑,14,3
323109,+9 다크엘프 사슬 장갑,14,3
323110,+10 다크엘프 사슬 장갑,14,3
323111,+11 다크엘프 사슬 장갑,14,3
323112,+12 다크엘프 사슬 장갑,14,3
323113,+13 다크엘프 사슬 장갑,14,3
323180,+0 감시자의 활력 장갑,14,3
323181,+1 감시자의 활력 장갑,14,3
323182,+2 감시자의 활력 장갑,14,3
323183,+3 감시자의 활력 장갑,14,3
323184,+4 감시자의 활력 장갑,14,3
323185,+5 감시자의 활력 장갑,14,3
323186,+6 감시자의 활력 장갑,14,3
323187,+7 감시자의 활력 장갑,14,3
323188,+8 감시자의 활력 장갑,14,3
323189,+9 감시자의 활력 장갑,14,3
323190,+10 감시자의 활력 장갑,14,3
323191,+11 감시자의 활력 장갑,14,3
323192,+12 감시자의 활력 장갑,14,3
323193,+13 감시자의 활력 장갑,14,3
323200,+0 감시자의 민첩 장갑,14,3
323201,+1 감시자의 민첩 장갑,14,3
323202,+2 감시자의 민첩 장갑,14,3
323203,+3 감시자의 민첩 장갑,14,3
323204,+4 감시자의 민첩 장갑,14,3
323205,+5 감시자의 민첩 장갑,14,3
323206,+6 감시자의 민첩 장갑,14,3
323207,+7 감시자의 민첩 장갑,14,3
323208,+8 감시자의 민첩 장갑,14,3
323209,+9 감시자의 민첩 장갑,14,3
323210,+10 감시자의 민첩 장갑,14,3
323211,+11 감시자의 민첩 장갑,14,3
323212,+12 감시자의 민첩 장갑,14,3
323213,+13 감시자의 민첩 장갑,14,3
323220,+0 감시자의 마법 장갑,14,3
323221,+1 감시자의 마법 장갑,14,3
323222,+2 감시자의 마법 장갑,14,3
323223,+3 감시자의 마법 장갑,14,3
323224,+4 감시자의 마법 장갑,14,3
323225,+5 감시자의 마법 장갑,14,3
323226,+6 감시자의 마법 장갑,14,3
323227,+7 감시자의 마법 장갑,14,3
323228,+8 감시자의 마법 장갑,14,3
323229,+9 감시자의 마법 장갑,14,3
323230,+10 감시자의 마법 장갑,14,3
323231,+11 감시자의 마법 장갑,14,3
323232,+12 감시자의 마법 장갑,14,3
323233,+13 감시자의 마법 장갑,14,3
323240,+0 암살단의 장갑,14,3
323241,+1 암살단의 장갑,14,3
323242,+2 암살단의 장갑,14,3
323243,+3 암살단의 장갑,14,3
323244,+4 암살단의 장갑,14,3
323245,+5 암살단의 장갑,14,3
323246,+6 암살단의 장갑,14,3
323247,+7 암살단의 장갑,14,3
323248,+8 암살단의 장갑,14,3
323249,+9 암살단의 장갑,14,3
323250,+10 암살단의 장갑,14,3
323251,+11 암살단의 장갑,14,3
323252,+12 암살단의 장갑,14,3
323253,+13 암살단의 장갑,14,3
323260,+0 심연의 화염 장갑,14,3
323261,+1 심연의 화염 장갑,14,3
323262,+2 심연의 화염 장갑,14,3
323263,+3 심연의 화염 장갑,14,3
323264,+4 심연의 화염 장갑,14,3
323265,+5 심연의 화염 장갑,14,3
323266,+6 심연의 화염 장갑,14,3
323267,+7 심연의 화염 장갑,14,3
323268,+8 심연의 화염 장갑,14,3
323269,+9 심연의 화염 장갑,14,3
323270,+10 심연의 화염 장갑,14,3
323271,+11 심연의 화염 장갑,14,3
323272,+12 심연의 화염 장갑,14,3
323273,+13 심연의 화염 장갑,14,3
323280,+0 심연의 바람 장갑,14,3
323281,+1 심연의 바람 장갑,14,3
323282,+2 심연의 바람 장갑,14,3
323283,+3 심연의 바람 장갑,14,3
323284,+4 심연의 바람 장갑,14,3
323285,+5 심연의 바람 장갑,14,3
323286,+6 심연의 바람 장갑,14,3
323287,+7 심연의 바람 장갑,14,3
323288,+8 심연의 바람 장갑,14,3
323289,+9 심연의 바람 장갑,14,3
323290,+10 심연의 바람 장갑,14,3
323291,+11 심연의 바람 장갑,14,3
323292,+12 심연의 바람 장갑,14,3
323293,+13 심연의 바람 장갑,14,3
323300,+0 심연의 현자 장갑,14,3
323301,+1 심연의 현자 장갑,14,3
323302,+2 심연의 현자 장갑,14,3
323303,+3 심연의 현자 장갑,14,3
323304,+4 심연의 현자 장갑,14,3
323305,+5 심연의 현자 장갑,14,3
323306,+6 심연의 현자 장갑,14,3
323307,+7 심연의 현자 장갑,14,3
323308,+8 심연의 현자 장갑,14,3
323309,+9 심연의 현자 장갑,14,3
323310,+10 심연의 현자 장갑,14,3
323311,+11 심연의 현자 장갑,14,3
323312,+12 심연의 현자 장갑,14,3
323313,+13 심연의 현자 장갑,14,3
323320,+0 심연의 그림자 장갑,14,3
323321,+1 심연의 그림자 장갑,14,3
323322,+2 심연의 그림자 장갑,14,3
323323,+3 심연의 그림자 장갑,14,3
323324,+4 심연의 그림자 장갑,14,3
323325,+5 심연의 그림자 장갑,14,3
323326,+6 심연의 그림자 장갑,14,3
323327,+7 심연의 그림자 장갑,14,3
323328,+8 심연의 그림자 장갑,14,3
323329,+9 심연의 그림자 장갑,14,3
323330,+10 심연의 그림자 장갑,14,3
323331,+11 심연의 그림자 장갑,14,3
323332,+12 심연의 그림자 장갑,14,3
323333,+13 심연의 그림자 장갑,14,3
324000,+0 이프리트의 장갑,14,4
324001,+1 이프리트의 장갑,14,4
324002,+2 이프리트의 장갑,14,4
324003,+3 이프리트의 장갑,14,4
324004,+4 이프리트의 장갑,14,4
324005,+5 이프리트의 장갑,14,4
324006,+6 이프리트의 장갑,14,4
324007,+7 이프리트의 장갑,14,4
324008,+8 이프리트의 장갑,14,4
324009,+9 이프리트의 장갑,14,4
324010,+10 이프리트의 장갑,14,4
324011,+11 이프리트의 장갑,14,4
324012,+12 이프리트의 장갑,14,4
324013,+13 이프리트의 장갑,14,4
324020,+0 이프리트의 힘 장갑,14,4
324021,+1 이프리트의 힘 장갑,14,4
324022,+2 이프리트의 힘 장갑,14,4
324023,+3 이프리트의 힘 장갑,14,4
324024,+4 이프리트의 힘 장갑,14,4
324025,+5 이프리트의 힘 장갑,14,4
324026,+6 이프리트의 힘 장갑,14,4
324027,+7 이프리트의 힘 장갑,14,4
324028,+8 이프리트의 힘 장갑,14,4
324029,+9 이프리트의 힘 장갑,14,4
324030,+10 이프리트의 힘 장갑,14,4
324031,+11 이프리트의 힘 장갑,14,4
324032,+12 이프리트의 힘 장갑,14,4
324033,+13 이프리트의 힘 장갑,14,4
324040,+0 이프리트의 민첩 장갑,14,4
324041,+1 이프리트의 민첩 장갑,14,4
324042,+2 이프리트의 민첩 장갑,14,4
324043,+3 이프리트의 민첩 장갑,14,4
324044,+4 이프리트의 민첩 장갑,14,4
324045,+5 이프리트의 민첩 장갑,14,4
324046,+6 이프리트의 민첩 장갑,14,4
324047,+7 이프리트의 민첩 장갑,14,4
324048,+8 이프리트의 민첩 장갑,14,4
324049,+9 이프리트의 민첩 장갑,14,4
324050,+10 이프리트의 민첩 장갑,14,4
324051,+11 이프리트의 민첩 장갑,14,4
324052,+12 이프리트의 민첩 장갑,14,4
324053,+13 이프리트의 민첩 장갑,14,4
